,text,favorited,favoriteCount,replyToSN,created,truncated,id,replyToUID,statusSource,screenName,retweetCount,firm,who 
2736,I am feeling generous...what this waiter doesn’t know is I am about to tip him 4x what my 1 person table at @IHOP a… https://t.co/Xa1K7xftbo,FALSE,0,NA,3/12/19 22:32,TRUE,1.1056E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilgee313,0,ihop,waiter
2737,so i’m at ihop with my friends trynna get some free pancakes and the waiter came back and he said “so are u guys go… https://t.co/NSgc0rU8GL,FALSE,2,NA,3/12/19 22:31,TRUE,1.1056E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennifer_horan8,1,ihop,waiter
2738,@IHOP we also received uncomfortable customer service from our Waiter. This man told us to stack our plates togethe… https://t.co/npv1ELz7rO,FALSE,0,Zareah9,3/12/19 22:11,TRUE,1.10559E+18,9.66005E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zareah9,0,ihop,waiter
2739,the waiter at ihop was kinda cute ngl,FALSE,1,NA,3/12/19 21:51,FALSE,1.10559E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",80sjimn,0,ihop,waiter
2740,"*at iHop* *orders omelet*
Bree: “Can you add extra ham and haagen daz”
Waiter: “What?”
Bree: “Sorry I meant Hollandiase”
😂😂😂",FALSE,0,NA,3/12/19 20:59,FALSE,1.10557E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alyssa_wind,0,ihop,waiter
2741,I asked my waiter for hot syrup today at ihop and he told me “you can’t get no hot syrup it’s free pancake day” https://t.co/wlnnE0ctRI,FALSE,0,NA,3/12/19 20:43,FALSE,1.10557E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Illest_Sol,0,ihop,waiter
2742,If you go to IHop today and tell your waiter “Kriz sent me” they will give you 3 free pancakes🙏🏽,FALSE,27,NA,3/12/19 19:34,FALSE,1.10555E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stopkrizz,1,ihop,waiter
2743,lmfao every time I see a iHop now I think about that time I got my food free cause I gave the waiter my number 💀 he… https://t.co/wvBpuKjDLh,FALSE,0,NA,3/12/19 17:58,TRUE,1.10553E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",whoisveeee,0,ihop,waiter
2744,Me @IHOP today when my waiter asks if I’m ready to order https://t.co/chwLBbkyaa,FALSE,0,NA,3/12/19 17:33,FALSE,1.10552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",its_not_stitch,0,ihop,waiter
2745,"@ IHOP*

Dad: aye we are celebrating today

Me:celebrating what?

Dad:your off probation 

The waiter:👀*

😂",FALSE,16,NA,3/12/19 16:40,FALSE,1.10551E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zeric23,1,ihop,waiter
2746,waiter at ihop: “hi welcome to the madness” and now that’s the new motto of my life,FALSE,1,NA,3/12/19 15:35,FALSE,1.10549E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rllycassandra,2,ihop,waiter
2747,Tip your waiter or waitress if you’re getting IHOP pancakes today. Don’t be that guy/girl.,FALSE,0,NA,3/12/19 14:24,FALSE,1.10547E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IAmStCa,0,ihop,waiter
2748,@IHOP if I knew you'll charged 🗣 $2.99 for HOT WATER AND GREEN TEA LEAFS I would have NEVER!!! And the waiter looki… https://t.co/SXqITXY7Pz,FALSE,0,IHOP,3/12/19 14:16,TRUE,1.10547E+18,475199073,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",soprano4lyfe,0,ihop,waiter
2749,"Be extra nice to the waiter/waitress, today must be a nightmare for them. https://t.co/DjmmQkgn7h",FALSE,10,NA,3/12/19 13:10,FALSE,1.10546E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jsullivan301,0,ihop,waiter
2750,Y’all still better leave a tip for your waiter https://t.co/DFQcNnSfZM,FALSE,2,NA,3/12/19 6:00,FALSE,1.10535E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MatthewVieau18,0,ihop,waiter
2751,I remember when Jessica and I went to IHOP for free pancake day and the waiter was so pressed about it.,FALSE,3,NA,3/12/19 4:47,FALSE,1.10533E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",diamondalexus_,1,ihop,waiter
2752,God bless the waiter. Maybe should get better job. IHOP draws more &amp; more criminal elements. Not the safest. I won'… https://t.co/kCVqxWfaoH,FALSE,1,NA,3/12/19 1:54,TRUE,1.10529E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeahMomma,1,ihop,waiter
2753,"iHOP waiter: im sorry sir, we don’t have chicken and waffles, would you like toast with your waffle instead?… https://t.co/VFeBfRBchp",FALSE,22,NA,3/12/19 0:17,TRUE,1.10526E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gaensmannn,3,ihop,waiter
2754,So national pancake day is Tuesday. For all y’all who go to ihop and just get water and pancakes that’s cool. But t… https://t.co/BwA0uWiSHS,FALSE,14,NA,3/11/19 2:35,TRUE,1.10493E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rocker_gh0st,4,ihop,waiter
2755,why does ihop always have such chaotic energy i’m currently watching a child in spy kid glasses play with toy cars… https://t.co/AffGOzSHU9,FALSE,85,NA,3/11/19 0:17,TRUE,1.1049E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trashxgoblin,2,ihop,waiter
2756,I was gonna leave my number for the waiter at IHOP but I pussied out last minute 😂💀,FALSE,0,NA,3/10/19 21:01,FALSE,1.10485E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dstorres_jenny,0,ihop,waiter
2757,My parents legit avoid going to ihop bc theres this one waiter that my parents hate bc he doesn’t joke around or show any emotion,FALSE,8,NA,3/10/19 18:30,FALSE,1.10481E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wavybxb,1,ihop,waiter
2758,So I’m at iHop in San Antonio and geez there’s this cute as waiter 😔,FALSE,1,NA,3/10/19 17:40,FALSE,1.1048E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bwa_priscilla27,0,ihop,waiter
2759,This waiter from iHop trying to be friendly like he didn’t steal that lady tip money from off her table last time . mf ain forgot !!!!,FALSE,0,NA,3/10/19 6:22,FALSE,1.10463E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luvBoss_44,0,ihop,waiter
2760,"Officially so gay that the waiter at ihop assumed I wanted my coffee iced 

(◡ ‿ ◡ ✿)",FALSE,7,NA,3/10/19 4:22,FALSE,1.1046E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vkgy_,1,ihop,waiter
2761,"Me and my boyfriend went to ihop to get breakfast this morning,My boyfriends food is hot mine is cold, now I’m not… https://t.co/lBHRyRt2g0",FALSE,3,NA,3/9/19 15:25,TRUE,1.1044E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ladygoddess93,0,ihop,waiter
2762,I’m at ihop and all I wanted was to substitute my hash browns for sausage links and the waiter told me he can’t do… https://t.co/EiZcLzwvrK,FALSE,2,NA,3/9/19 13:09,TRUE,1.10437E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jdestinyann,0,ihop,waiter
2763,"i often think about the time our ihop waiter said ""just so you know these pancakes have a lot of chocolate"" and i said ""im into that""",FALSE,7,NA,3/9/19 2:26,FALSE,1.10421E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QvinnMarie,0,ihop,waiter
2764,went to ihop to see the cute waiter and he’s not even here. smh,FALSE,1,NA,3/8/19 21:37,FALSE,1.10413E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cherry3109,0,ihop,waiter
2765,Twitter ain’t safe bro.. I’m at ihop chilling in a public environment. I scroll down and one of the first things I… https://t.co/DBqogGn2dC,FALSE,2,NA,3/8/19 12:58,TRUE,1.104E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xvblue12,0,ihop,waiter
2766,If Iggy doesn’t get her Culture-thieving-ass back to Outback Steakhouse and finish her damn waitress shift! https://t.co/5khdsutVse,FALSE,0,NA,3/17/19 17:51,FALSE,1.10734E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KryptonianBlerd,0,outback,waitress
2767,oh yeah my shampoo and conditioner ran out at outback and i followed the wrong waitress to the table im gonna cry,FALSE,0,NA,3/17/19 9:36,FALSE,1.10721E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2768,whoever this waitress is at outback kinda bad might shoot my shot idk yet,FALSE,9,NA,3/17/19 0:54,FALSE,1.10708E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kobeeasterling5,0,outback,waitress
2769,25min for the waitress at Outback to take our order. Still no water and she refused to take our order when we walke… https://t.co/Buq1lZo1rl,FALSE,0,NA,3/17/19 0:22,TRUE,1.10707E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GraceB509,0,outback,waitress
2770,i chuckled at outback and i followed the wrong waitress to the table im gonna cry,FALSE,0,NA,3/16/19 19:35,FALSE,1.107E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2771,@wondermann5 😒: Not ONE of these visuals were pulled from Australian Culture. If she don’t get her thieving-ass on… https://t.co/iiVXZTVkBc,FALSE,2,wondermann5,3/16/19 18:15,TRUE,1.10698E+18,14726609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KryptonianBlerd,0,outback,waitress
2772,"Had an amazing experience @Outback the food, the appeal of your Pines BLVD location, the manager Vivían, &amp; my waitr… https://t.co/yZbOvS5eaP",FALSE,0,NA,3/16/19 2:09,TRUE,1.10674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_c0SM0politan,0,outback,waitress
2773,@Outback I noticed the waitress forgot to add our Dine Rewards last night. Is there a way to fix that,FALSE,0,Outback,3/15/19 21:39,FALSE,1.10667E+18,20722851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",crunchytigress,0,outback,waitress
2774,im at outback and i followed the wrong waitress to the table next to me and asked me like where i went to it and,FALSE,0,NA,3/15/19 14:44,FALSE,1.10657E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2775,im at outback and i followed the wrong waitress to the table next to uofm logo above rainbows in bottom left corner,FALSE,0,NA,3/15/19 2:06,FALSE,1.10638E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2776,"At #Outback for mom’s birthday and we got a nice happy b-day and dessert from our waitress, but then across from us… https://t.co/o3toU9t0L0",FALSE,0,NA,3/13/19 0:53,TRUE,1.10563E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vanessa43441791,0,outback,waitress
2777,o shit i do at outback and i followed the wrong waitress to the table im gonna cry,FALSE,0,NA,3/12/19 6:57,FALSE,1.10536E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2778,so i’m at outback and there’s a pretty waitress and my dumbass spilled my drink all over my arm 😔👊 i really said a… https://t.co/JPkC0gwLjd,FALSE,8,NA,3/10/19 22:46,TRUE,1.10488E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CH0ERRIES,1,outback,waitress
2779,I've never related to my bias more right now.  I'm in outback stake house for the first time and got so nervous to… https://t.co/lBZBJZi8DG,FALSE,0,NA,3/10/19 21:57,TRUE,1.10486E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Basic43802489,0,outback,waitress
2780,Hilarious moment today at an Outback Restaurant...A young couple across from us get in a conversation with their wa… https://t.co/049bx2jz5z,FALSE,3,NA,3/10/19 5:04,TRUE,1.10461E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jgpd52,0,outback,waitress
2781,"@Outback word experience ever.  Brooklyn 86st location NY.  By the time we were seated which took them over 30 min,… https://t.co/740hgpiqAL",FALSE,0,Outback,3/10/19 2:30,TRUE,1.10457E+18,20722851,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DogNikadog,0,outback,waitress
2782,when you enter card on accident at outback and i followed the wrong waitress to the table im gonna cry,FALSE,0,NA,3/10/19 2:24,FALSE,1.10457E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2783,im at outback and i followed the wrong waitress to the table next to me or my son ever again,FALSE,0,NA,3/9/19 5:22,FALSE,1.10425E+18,NA,"<a href=""http://twitter.com/idiotbicht"" rel=""nofollow"">idiotbicht</a>",idiotbicht,0,outback,waitress
2784,so our waitress at outback just told David he looked like “Ashton Kutcher” ..😐 DAMN I HAVE A SEXY ASS MAN 😍😍😍😭,FALSE,0,NA,3/9/19 2:14,FALSE,1.1042E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mkayla322,0,outback,waitress
2785,My mom flipped off a waitress at an airport Outback Steakhouse... that’s all,FALSE,18,NA,3/8/19 17:03,FALSE,1.10407E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kelseyekrause,0,outback,waitress
2786,If my waiter at outback keeps calling me and my mother sweetie while he calls my brothers sir I'm gonna mcfucking lose it,FALSE,6,NA,3/17/19 0:35,FALSE,1.10708E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",squidias,0,outback,waiter
2787,Getting free drinks at Outback because out waiter bartends at the bar we used to go to a lot https://t.co/h6uXRfXysH,FALSE,0,NA,3/16/19 23:56,FALSE,1.10707E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realdesdurgos,0,outback,waiter
2788,👀 Outback waiter is cute,FALSE,0,NA,3/16/19 23:12,FALSE,1.10706E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",datgirlkaiah,0,outback,waiter
2789,For those trying to decide what to have for dinner tonight...hot waiter alert at Outback.😁And the food was delicious as well!#you’rewelcome,FALSE,0,NA,3/16/19 23:01,FALSE,1.10705E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jenniferlplatt,0,outback,waiter
2790,When the waiter at outback says the steak is meant for two people https://t.co/SBdECixieY,FALSE,2,NA,3/16/19 6:40,FALSE,1.10681E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IAmSamShapiro,0,outback,waiter
2791,When the waiter at outback calls you love 🤪🥰🤩🧐😭,FALSE,0,NA,3/15/19 23:42,FALSE,1.1067E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",faith_allyn,0,outback,waiter
2792,Should a jelly bean be running a factory where they make jelly beans that are eaten?  It’s like having a cow as a w… https://t.co/1dDJWpvvS6,FALSE,2,NA,3/15/19 23:24,TRUE,1.1067E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeteOTweetO,1,outback,waiter
2793,@WORLDSTAR @bluefacebleedem Long ass blue outback waiter shoes lmfaoooo,FALSE,0,WORLDSTAR,3/15/19 20:19,FALSE,1.10665E+18,11912362,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Antmo557,0,outback,waiter
2794,Lastnight we went to Outback Steakhouse &amp; she points to the wine bottle on the menu &amp; tells the waiter “my mommy wa… https://t.co/YIt0d9pIqp,FALSE,176,DaRealButtercup,3/15/19 19:52,TRUE,1.10664E+18,1.102E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DaRealButtercup,9,outback,waiter
2795,I can’t go to Outback Steakhouse with my gay friends anymore because they kept asking the waiter to give it them raw.,FALSE,1,NA,3/15/19 1:32,FALSE,1.10637E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SMattsak,0,outback,waiter
2796,"I'll never forget the time I went to @Outback with @JERFsolo and his friends, and some how they got the waiter to g… https://t.co/YrPoy20p5n",FALSE,1,NA,3/13/19 16:53,TRUE,1.10587E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ThatSportsGamer,1,outback,waiter
2797,"white dad culture is saying ""everything was awful"" in a playfully aggressive tone when the outback steakhouse waite… https://t.co/b2vEgQvO83",FALSE,8,NA,3/12/19 0:58,TRUE,1.10527E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",snmarkley,0,outback,waiter
2798,Can’t believe the service I’m getting at @Outback in Metairie Louisiana the waiter Katie rude and very forgetful never eating here again,FALSE,0,NA,3/11/19 0:29,FALSE,1.1049E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",China_face81,0,outback,waiter
2799,@Outback so I just waited for like 30 minutes and the waiter came out and said that you guys lost my food what does… https://t.co/olFk1aarux,FALSE,0,Outback,3/10/19 21:26,TRUE,1.10486E+18,20722851,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JAMALLICKTHECHE,0,outback,waiter
2800,Tonight I think I was too aggressive in my attempt to bond with our Outback Steakhouse waiter.,FALSE,3,NA,3/10/19 11:58,FALSE,1.10471E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThomBlack777,0,outback,waiter
2801,"My boyfriend is so hot, if he was a waiter at Outback Steakhouse, I couldn’t tell him all of the things I would normally order.",FALSE,4,NA,3/10/19 1:55,FALSE,1.10456E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bageldogging,0,outback,waiter
2802,"to the dude who was our waiter at outback, you are a nice man i hope someone is appreciating your kindness and what not",FALSE,0,NA,3/10/19 1:00,FALSE,1.10455E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maybeitskels,0,outback,waiter
2803,"waiter at outback: how was your shrimp
me: it was good but you forgot the barbie",FALSE,1,NA,3/9/19 3:26,FALSE,1.10422E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tori_fuller12,1,outback,waiter
2804,bro my waiter at outback remembered me the man who spoke me about jar jar binks ugh maybe we belong together,FALSE,0,NA,3/9/19 1:27,FALSE,1.10419E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vlovestaylor,0,outback,waiter
2805,My waitress at Texas Roadhouse so thick and chocolate 😩,FALSE,0,NA,3/17/19 20:14,FALSE,1.10737E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kingmarcx,0,texas+roadhouse,waitress
2806,"Me: do you really love your job? 
Texas roadhouse waitress: no I fucking it. 
Me: your shirt says you love it. Gues… https://t.co/33IUZinFDp",FALSE,4,NA,3/17/19 16:55,TRUE,1.10732E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",buschlightdude,0,texas+roadhouse,waitress
2807,"*at Texas Roadhouse*
Waitress: what kind of dressing would you like?
Kyle: I’ll have ranch! 
Me: ohhh you never get… https://t.co/jhUdcUnOxG",FALSE,0,NA,3/16/19 23:47,TRUE,1.10707E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",woodruff1416,0,texas+roadhouse,waitress
2808,"Us: gets Rolls at Texas Roadhouse

Waitress: Be careful they’re hot

Cana: wow these are hot",FALSE,2,NA,3/16/19 22:51,FALSE,1.10705E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aleya_m_,0,texas+roadhouse,waitress
2809,me n sid became friends w our waitress at texas roadhouse,FALSE,1,NA,3/16/19 18:47,FALSE,1.10699E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ciaraaagrusa,1,texas+roadhouse,waitress
2810,My ex told me I could never handle being a waitress because on my anxiety... my man now doesn’t give me anxiety and… https://t.co/fcDPPOvssC,FALSE,54,NA,3/15/19 17:53,TRUE,1.10661E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Schlenger_2,0,texas+roadhouse,waitress
2811,"The Special Olympics will be hosting at fundraiser night at Texas Roadhouse on Saturday, March 16 from noon to 4:00… https://t.co/8Z4eGmWkKP",FALSE,5,NA,3/15/19 14:23,TRUE,1.10656E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ESASDSOUTHATH,1,texas+roadhouse,waitress
2812,I know the waitress at Texas Roadhouse HATED me 😂🤷🏻‍♀️,FALSE,0,NA,3/15/19 3:29,FALSE,1.1064E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeannaRose_,0,texas+roadhouse,waitress
2813,I had dinner at the Texas Roadhouse. The waitresses line dance. Every part of that distresses my northwestern sensi… https://t.co/d5GgKoPG2U,FALSE,3,NA,3/15/19 0:48,TRUE,1.10636E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lesscubes,0,texas+roadhouse,waitress
2814,Imagine you’re in a Texas Roadhouse and you desperately need more water &amp; you look over &amp; your waitress is line dan… https://t.co/b1xqNRFu5g,FALSE,70,NA,3/15/19 0:32,TRUE,1.10635E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZachCSchmidt,1,texas+roadhouse,waitress
2815,"I’m at Texas Roadhouse and if you know me, I’m not a fan of having the attention on me. Well, I ordered a margarita… https://t.co/VGo6jPQeyt",FALSE,5,NA,3/14/19 0:48,TRUE,1.10599E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rberry313,0,texas+roadhouse,waitress
2816,@DuffelBlog Texas Roadhouse waitress? Yup plenty of Gus in division already trying to impress her by buying the blooming onion,FALSE,1,DuffelBlog,3/13/19 2:52,FALSE,1.10566E+18,539965863,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jalmcs,0,texas+roadhouse,waitress
2817,KaiLynns reaction when the waitress asked if she wanted shrimp on her steak at Texas Roadhouse https://t.co/wZXSFzenjp,FALSE,2,NA,3/12/19 13:11,FALSE,1.10546E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NYicedtea,0,texas+roadhouse,waitress
2818,I should have done this at Texas roadhouse today ! I needed some salsa verde for my steak and the waitress brought… https://t.co/ahfn1lgxv6,FALSE,0,NA,3/11/19 5:21,TRUE,1.10498E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",casavgarcia_,0,texas+roadhouse,waitress
2819,"I was gonna start eating healthier, but my waitress at Texas Roadhouse gave me 2 1/2 baskets of rolls to go sooooooo https://t.co/feMW7Xl9I0",FALSE,3,NA,3/11/19 3:44,FALSE,1.10495E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",toniileslie,0,texas+roadhouse,waitress
2820,I wish the waitress from Texas Roadhouse with the fattest ass I have ever seen would text me :( I left my phone number and everything,FALSE,0,NA,3/11/19 3:20,FALSE,1.10495E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smoking_mid,0,texas+roadhouse,waitress
2821,Ka cute gyud aning naga sayaw na mga waitress sa texas roadhouse uy hahahahaha,FALSE,0,NA,3/10/19 10:07,FALSE,1.10469E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",flrncmnln,0,texas+roadhouse,waitress
2822,A waitress at Texas Roadhouse tonight was like “Girl I saw you when you first came in &amp; I had to come tell you that… https://t.co/JKwJ9uDZ2w,FALSE,5,NA,3/9/19 2:13,TRUE,1.1042E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rebecca_tittler,0,texas+roadhouse,waitress
2823,If the waitress at Texas Roadhouse says Kyle is the favorite that means it’s confirmed.,FALSE,7,NA,3/8/19 23:45,FALSE,1.10417E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erikastraub,0,texas+roadhouse,waitress
2824,I want to punch my texas roadhouse waiter tone it done bro,FALSE,1,NA,3/16/19 18:14,FALSE,1.10698E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",diego_d21,0,texas+roadhouse,waiter
2825,my dad is trying to set me up with our waiter at Texas Roadhouse lmao like wtf,FALSE,6,NA,3/16/19 2:17,FALSE,1.10674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KaitlinSeibold,0,texas+roadhouse,waiter
2826,"The waiter at Texas Roadhouse just brought us 3 things of butter. Idk that I believe in soulmates, but I think I found mine.",FALSE,18,NA,3/15/19 23:55,FALSE,1.10671E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",riflesandlures,0,texas+roadhouse,waiter
2827,Texas Roadhouse Waiter’s Chirpy Chat with Lonely Vet Inspires Mom to Flag Down Manager https://t.co/1K91Pur81V,FALSE,0,NA,3/15/19 17:18,FALSE,1.10661E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",houstonfc,0,texas+roadhouse,waiter
2828,my waiter @ texas roadhouse is hot as fuck i cannot lie,FALSE,0,NA,3/15/19 0:10,FALSE,1.10635E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jetblackkatie,0,texas+roadhouse,waiter
